1	17934	1	1.3155645914485485
1	17936	1	2.9876815743653267
1	17938	1	0.7321486312144062
0	17939	1	0.25218199386972723
1	17942	1	0.24137717981135884
1	17943	1	2.572571718563768
1	17944	1	1.359375291812657
1	17946	1	2.8702885495799304
0	17949	1	2.059697244851567
1	17950	1	2.0096906717299046
1	17952	1	5.094411460017754
1	17953	1	3.3685683702583398
0	17954	1	1.1921285198959946
1	17955	1	3.4957233216961945
0	17956	1	1.9269501363500015
1	17957	1	0.40273369185434055
1	17959	1	0.6384362953862532
1	17960	0	1.9508183262354615
0	17962	0	1.0813269719181604
1	17963	0	0.6995332506279768
0	17965	1	0.33360083929124124
1	17966	1	0.5385125524077339
1	17967	1	3.8589869299270823
1	17968	0	0.3772744512581285
0	17971	1	1.7906132000482604
1	17972	1	0.384823472752362
1	17975	0	1.9683381553302162
1	17980	0	0.5937948438542501
1	17985	1	2.619512449683141
1	17988	0	2.3390122358830894
1	17991	1	1.9970938019868385
0	17993	0	0.3010561446018828
0	17994	0	1.593974001820915
1	17996	0	0.30723522533493175
1	17998	1	2.402277521012357
1	18000	1	1.4749153734541538
1	18001	1	0.3423814029071562
1	18002	1	2.0228169647941554
1	18004	0	0.5596695854180936
1	18005	1	0.6855604537491863
1	18006	1	2.9481560770167525
1	18007	1	1.353873964710454
0	18008	0	1.8772043544616583
0	18011	1	2.406769434684139
0	18015	0	1.7867843809482553
1	18017	1	2.791205425470768
1	18018	1	0.5766468394148516
0	18021	1	2.301304699566973
1	18022	1	1.3131974819902217
1	18024	1	2.702728361735548
1	18026	1	0.2894513757144289
1	18028	0	2.2388517633734235
1	18029	1	1.1507851537765346
1	18031	0	0.6951352202710397
1	18033	1	1.4591439076661088
0	18034	1	1.7671339944749322
1	18037	1	1.6449504229962457
0	18039	1	0.42537247522042687
1	18045	1	2.8374006811346124
0	18048	1	2.644890091629281
1	18053	0	2.179109635669752
0	18054	0	2.377515245284708
1	18055	1	1.6806925398995964
0	18057	1	1.6564684301498351
0	18058	1	1.349453192218478
0	18062	1	1.9299396006312035
1	18065	1	0.2509927300498393
1	18066	1	1.7217421395207673
1	18068	1	0.37459500629061576
1	18069	0	1.3092746354029314
1	18070	1	1.1407953703156675
1	18074	1	0.38438598905693255
0	18076	1	2.551422227074173
0	18087	0	1.139406157874561
0	18088	1	0.2676948021395347
1	18089	0	0.38098600167438845
1	18090	0	0.5005837737171027
0	18091	1	1.8829342825092565
1	18095	1	1.2837956447914916
1	18099	1	0.36571265665207847
0	18103	1	0.33102378141644834
1	18104	1	1.4503730315271735
0	18105	0	3.637475468574277
0	18106	0	4.487185076902976
1	18107	0	3.283561125711037
1	18108	1	2.4991854109564584
1	18112	1	1.2259328723133665
1	18113	1	1.1987553384954717
1	18114	1	3.2018253064660436
1	18116	0	1.6889851110692904
1	18119	1	0.4923535962395474
1	18121	1	1.6111755949334652
1	18126	1	0.3065380901134184
1	18127	1	2.957842647345331
1	18128	1	2.1989177690586668
0	18129	1	0.7904544772132356
1	18130	0	2.652233455111741
1	18131	0	1.4405184143936187
0	18133	1	2.7530086775670886
1	18134	1	2.367480090273031
0	18136	1	1.3218512979624197
0	18137	0	1.5698967415613423
1	18140	1	1.872420636553836
1	18141	0	0.780903740471062
1	18142	1	1.6359404906698067
1	18145	0	2.2439989998278898
0	18146	0	1.3862542278386636
1	18147	1	1.3987215954096166
1	18148	0	0.6553847881045243
0	18149	1	0.20599808838983988
0	18150	0	0.25912645383437466
1	18151	1	0.3199618837162265
1	18153	1	2.5349119303651997
0	18154	1	0.332658716871908
0	18158	0	1.0329332703470646
1	18159	1	0.8618306809313173
1	18160	0	1.3333722351246882
0	18162	1	2.3026576086858648
1	18163	1	1.7254219076653834
1	18164	1	0.7633078845443192
0	18165	1	2.391608536647201
0	18167	1	1.3886282306605657
1	18176	1	0.8244260788327814
0	18177	1	1.0881297972664394
1	18178	0	0.35817757753535634
1	18180	1	0.30651627594457526
1	18181	0	0.22732484729095706
1	18187	1	1.5201368647096072
1	18188	1	1.2180672738591014
1	18191	1	0.5727208222704395
1	18195	0	1.7747031469710042
1	18197	1	1.164215622068215
0	18198	1	3.0928501481898145
1	18201	0	0.23883271771761702
1	18202	1	1.8879716961033164
1	18207	0	0.8658836843507348
1	18208	1	0.36226630096681195
1	18211	1	2.258060862676665
1	18212	1	1.2393291830277542
1	18213	0	0.2631148556980922
0	18214	0	0.35446152671578807
1	18215	1	0.10766311621940633
1	18217	0	0.3680924991600268
1	18221	1	0.9133262155729555
1	18222	1	1.4336721711644003
1	18225	1	1.0988754187337142
0	18226	1	1.3796216178918261
1	18228	1	1.6809418572911463
1	18230	0	0.45862356408435295
0	18233	1	2.1619541092387955
1	18234	1	1.6316859747753625
1	18236	1	0.6663965257294874
1	18239	1	0.2630871437057977
1	18240	1	4.44572731933748
1	18242	1	0.3760819275100549
1	18243	1	1.067852387214679
1	18245	0	2.445164745050637
1	18247	1	0.3195544985974128
1	18250	1	2.428245993330319
1	18252	1	0.5829011453629184
1	18253	1	2.0873401500270696
1	18254	1	0.897728964367456
1	18255	1	0.42493224529888995
1	18256	1	1.110908718157208
1	18259	1	1.1442180050139343
1	18261	0	2.095990086864727
1	18262	1	0.683714038409149
0	18263	1	1.3189226619252215
0	18264	1	1.6491303002163213
1	18267	1	0.09074053328419908
1	18268	1	0.28140968960194007
1	18269	1	1.5234838320032846
1	18275	0	1.5949430414224512
1	18276	1	0.38808086645964907
1	18278	0	0.17364230672106862
1	18279	1	2.3571378175165685
1	18282	0	1.654335571808802
1	18283	1	1.1288533051882403
0	18284	1	0.784389546366945
1	18292	1	0.22128552460162462
1	18294	1	2.8471563897160475
1	18295	1	2.692189068534281
0	18297	1	0.7169780413923678
1	18298	1	0.05581563440020384
0	18300	1	1.9929175788164522
0	18302	0	0.3729097617222179
1	18305	1	1.18708149368368
0	18307	1	1.7864532031824503
0	18308	1	0.23109495303782013
1	18309	1	0.43012228417444365
1	18311	0	1.3796912901580172
0	18313	0	2.336885286226698
1	18314	1	2.429814529314583
1	18317	0	0.8303764716622558
1	18318	0	0.4177950998121763
1	18320	0	0.20658351173997672
0	18321	1	1.78322150173526
0	18323	1	1.4062077395146664
1	18325	1	2.2181571119737113
1	18326	1	1.7895302357942384
1	18327	1	0.4085112096916493
1	18329	0	2.2316362999743196
1	18330	1	0.6767969166647725
1	18331	1	2.759664742006345
1	18333	1	0.27227078752974404
0	18335	1	2.6635030486207305
0	18340	1	1.7514822258538518
0	18341	1	2.6850100627410254
1	18342	0	1.4198792904783775
1	18343	1	5.680298222243348
1	18344	0	1.3545706331396625
1	18345	1	0.2996165229479109
1	18346	1	1.7949210044754205
1	18347	1	0.4189361584454489
0	18348	0	1.763279630846531
