ID	TARGET_ID	ID_REF	TARGET_REF	MENOR
3319	0	1101	1	0.021404230999999996
3320	1	417	1	0.049049641999999505
3324	1	1416	1	0.005463072000001734
3329	1	372	1	0.010428018000000705
3331	1	937	1	6.074209999984426E-4
3334	1	1950	1	0.00834693700000333
3335	1	725	1	0.006168740000001449
3336	1	1886	1	0.024535240999991936
3338	1	1796	0	0.004043261999996606
3339	1	1333	1	0.0058500139999972944
3340	1	1885	0	0.046931957999998275
3341	1	1372	0	0.0019898269999981677
3342	1	448	1	0.013133922999999825
3347	1	1676	1	0.03691827500000233
3348	1	88	1	0.009024653999999632
3349	1	251	0	0.005428209999997158
3351	1	1525	1	0.05665574199999668
3353	1	1591	0	0.00800638100000084
3356	1	1899	1	0.003590198000001932
3357	1	1716	1	0.02212754499999736
3358	1	1570	1	0.00777685199997924
3359	1	444	1	0.01869482899999908
3362	1	776	1	0.019263930000002816
3363	0	1554	0	0.016981044000015322
3366	1	1044	0	0.003143245999984501
3368	0	219	1	0.0015271629999977776
3369	1	375	1	0.009320635000001909
3373	1	263	1	0.004138336999999659
3375	1	874	1	0.0806644759999986
3376	1	444	1	0.005924561999997913
3377	1	1578	1	0.03119785399999797
3381	0	183	1	0.01367937299999955
3386	1	443	1	0.01296386500000013
3391	1	944	1	0.0033224770000059856
3396	1	321	1	0.014199908000000483
3397	1	37	1	0.02838742199999822
3401	1	1578	1	0.05361152200000108
3402	1	1162	0	0.020674215999999745
3404	1	1937	1	0.027432441000001972
3409	1	1243	1	0.010580938000000373
3411	1	1890	0	0.0031701560000017004
3412	0	1475	1	0.013740272000001497
3413	1	965	0	0.0039920160000019855
3415	1	1673	0	0.023860610999998588
3416	0	1172	1	0.010190710000000047
3419	1	1198	1	0.014516460999999481
3420	1	847	1	0.007016579999998385
3423	0	8	1	0.008483151000000966
3424	1	1691	1	0.004644944000001261
3425	1	1868	1	0.019986750999997582
3428	1	468	1	0.02577498500000086
3429	1	302	1	0.0025679500000004296
3430	0	33	1	0.018112436999999204
3431	0	132	1	0.07203681800000483
3432	1	986	1	0.0025618429999987313
3433	1	320	0	0.0315491080000001
3434	1	759	1	0.007561380000000395
3440	0	1525	1	0.06824171099999621
3441	1	1813	1	0.023700091000001144
3446	1	1352	1	0.04302540100000041
3447	1	1736	1	0.010273830999997013
3448	1	1161	0	0.05052139699999891
3454	0	1516	1	0.010167206999999845
3455	1	343	1	0.0027834749999993136
3460	1	692	1	0.002668557000000682
3461	1	95	1	0.01058642599999704
3463	1	216	1	0.004289755999998368
3464	1	1924	1	8.30014999998685E-4
3465	1	1774	1	0.0347858679999995
3467	1	1388	1	0.01605245699999891
3468	1	801	0	0.016585346000001167
3469	0	32	1	0.01290879499999864
3470	1	518	0	0.0013945229999987596
3473	1	1082	1	0.11517910100000206
3476	1	63	1	0.0019549650000003638
3481	1	1043	1	0.01170542499999927
3483	1	489	0	0.013561795000002874
3484	1	1723	1	0.0029889829999978357
3486	1	1254	1	0.0025437219999993044
3489	1	751	1	0.002961159000003377
